p	trips_min	trips_max	trips_mean	trips_med	trips_sd	succ_mean	succ_med	diag_mean	diag_med
0.07352	14	140	131.777	140	26.6261	0.111667	9.62977e-13	0.999861	1
0.07354	14	140	131.569	140	26.8337	0.118472	3.64268e-12	1	1
0.07356	14	140	132.539	140	25.3444	0.106528	1.09762e-08	0.999583	1
0.07358	14	140	131.808	140	26.4963	0.11375	6.11451e-08	0.999306	1
0.0736	14	140	132.012	140	26.099	0.11	1.48606e-10	0.999861	1
0.07362	14	140	132.228	140	25.6879	0.108333	1.67495e-11	0.999583	1
0.07364	14	140	132.09	140	26.2423	0.107917	6.31949e-09	0.999722	1
0.07366	14	140	132.3	140	25.3411	0.110278	4.51028e-10	0.999583	1
0.07368	14	140	132.562	140	25.2534	0.104167	3.4022e-09	0.999583	1
0.0737	14	140	132.065	140	26.0299	0.111111	8.28003e-10	0.999444	1
0.07372	14	140	131.96	140	26.3678	0.111944	3.135e-08	1	1
0.07374	14	140	132.506	140	25.2836	0.104444	8.76851e-10	1	1
0.07376	14	140	132.321	140	25.8953	0.104028	7.42905e-09	0.999861	1
0.07378	14	140	132.37	140	25.5665	0.107639	3.44943e-09	0.999861	1
0.0738	14	140	131.894	140	26.2917	0.113056	9.60053e-09	1	1
0.07382	14	140	132.72	140	24.9695	0.103333	9.37661e-09	0.999722	1
0.07384	14	140	132.129	140	26.1459	0.105417	3.62745e-08	0.999306	1
0.07386	14	140	132.596	140	25.2194	0.104861	3.59903e-08	0.999861	1
0.07388	14	140	132.629	140	25.3695	0.102639	6.05497e-11	0.999306	1
0.0739	14	140	132.411	140	25.449	0.1075	1.7652e-09	0.999722	1
0.07392	14	140	132.496	140	25.091	0.107083	6.27982e-11	0.999722	1
0.07394	14	140	132.296	140	25.4503	0.109028	2.08497e-10	0.999722	1
0.07396	14	140	131.958	140	26.1958	0.114028	7.8911e-09	0.999444	1
0.07398	14	140	132.452	140	25.3695	0.105278	6.37863e-09	0.999722	1
0.074	14	140	132.341	140	25.3164	0.109583	2.12752e-09	1	1
0.07402	14	140	132.94	140	24.5155	0.100972	7.55291e-09	0.999722	1
0.07404	14	140	131.688	140	27.0459	0.109167	2.65205e-09	0.999722	1
0.07406	14	140	132.263	140	25.707	0.109028	3.72037e-08	1	1
0.07408	14	140	131.701	140	26.3708	0.114722	3.79812e-10	0.999722	1
0.0741	14	140	132.086	140	26.0296	0.109583	7.44245e-10	0.999444	1
0.07412	14	140	132.588	140	25.1631	0.105139	3.73628e-08	1	1
